년,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,인허가일자,사업장명,지번주소,도로명주소,위도,경도
2017,영업중,0,0,0,20110328,서울특별시서남병원,서울특별시 양천구 신정동 1320,서울특별시 양천구 신정이펜2로 20,37.5127398901841,126.832232055163
2017,영업중,0,0,0,20110329,날개병원,서울특별시 동대문구 용두동 740-1,서울특별시 동대문구 무학로 193-1,37.5816051667317,127.029442209035
2017,영업중,0,0,0,20110414,부민병원,서울특별시 강서구 등촌동 657,서울특별시 강서구 공항대로 389,37.5568287053243,126.85096970199899
2017,영업중,0,0,0,20110426,의료법인참예원의료재단 성북참노인전문병원,서울특별시 성북구 정릉동 508-171,서울특별시 성북구 북악산로1길 71,37.5976576324585,127.005193933934
2017,영업중,0,0,0,20110602,을지치과병원,서울특별시 중구 을지로3가 302-1,서울특별시 중구 을지로3가 을지로14길 16-6,37.5655852767217,126.991865875727
2017,영업중,0,0,0,20110603,노원스마트요양병원,서울특별시 노원구 상계동 366-1,서울특별시 노원구 노원로 466,37.657992130332296,127.06598205202499
2017,영업중,0,0,0,20110610,최원호병원,서울특별시 은평구 녹번동 153-1,서울특별시 은평구 서오릉로 63,37.6057016216697,126.923041372064
2017,폐업,20170808,0,0,20110615,비엠씨한방병원,서울특별시 강서구 화곡동 24-2,서울특별시 강서구 화곡로 248-26,37.547912108282,126.846723017774
2017,영업중,0,0,0,20110620,녹십자요양병원,서울특별시 금천구 시흥동 890-6,서울특별시 금천구 시흥대로 202,37.4519672951574,126.902117088514
2017,영업중,0,0,0,20110628,서울편안한요양병원,서울특별시 동대문구 답십리동 268-1,서울특별시 동대문구 전농로 43,37.5688836556315,127.056383524013
2017,영업중,0,0,0,20110628,동서요양병원,서울특별시 성북구 하월곡동 88-747,서울특별시 성북구 동소문로 306,37.6068920068383,127.028923403582
2017,영업중,0,0,0,20110630,덕수의료재단 덕수요양병원,서울특별시 영등포구 영등포동4가 150-1,서울특별시 영등포구 영등포동4가 영신로34길 1,37.5200982990141,126.90136209316499
2017,영업중,0,0,0,20110715,연세에덴요양병원,서울특별시 은평구 녹번동 27-2,서울특별시 은평구 녹번로6길 5-24,37.606476771705,126.932340562428
2017,영업중,0,0,0,20110718,로하스참사랑요양병원,서울특별시 영등포구 문래동2가 39-1,서울특별시 영등포구 문래동2가 도림로133길 20,37.51274712571061,126.893658735146
2017,영업중,0,0,0,20110808,(사)한국지체장애인협회 새보람요양병원,서울특별시 도봉구 방학동 677,서울특별시 도봉구 방학로 101,37.6625929152288,127.04100484968399
2017,영업중,0,0,0,20110909,예스병원,서울특별시 구로구 구로동 704-5,서울특별시 구로구 구로동로33길 5,37.4919609157235,126.883211841762
2017,영업중,0,0,0,20110927,송파새희망요양병원,서울특별시 송파구 거여동 559,서울특별시 송파구 오금로 484,37.49363747380379,127.14266857896999
2017,영업중,0,0,0,20111017,아이엠치과병원,서울특별시 강동구 천호동 425-5,서울특별시 강동구 올림픽로 664,37.5405544277643,127.124975578669
2017,영업중,0,0,0,20111021,서울대효병원,서울특별시 금천구 시흥동 883,서울특별시 금천구 시흥대로 232,37.45459215214,126.90092601902701
2017,영업중,0,0,0,20111028,굿라이프치과병원,서울특별시 강남구 논현동 200,서울특별시 강남구 강남대로 478,37.5051001882102,127.024648513392
2017,영업중,0,0,0,20111028,연세스위트치과병원,서울특별시 중구 황학동 688,서울특별시 중구 퇴계로 447,37.5660422842858,127.021722215325
2017,영업중,0,0,0,20111101,강서성모요양병원,서울특별시 강서구 등촌동 628-9,서울특별시 강서구 화곡로 416,37.5597245312126,126.855527569379
2017,영업중,0,0,0,20111101,강동한방병원,서울특별시 강동구 길동 320-1,서울특별시 강동구 양재대로 1562,37.5448518357819,127.14305425036699
2017,영업중,0,0,0,20111122,디앤에프병원,서울특별시 중랑구 중화동 144,서울특별시 중랑구 봉화산로24길 4,37.6015782528078,127.08309770012801
2017,영업중,0,0,0,20111122,린여성병원,서울특별시 동대문구 장안동 370-1,서울특별시 동대문구 답십리로 266,37.5722248095105,127.069810198314
2017,영업중,0,0,0,20111226,바른본병원,서울특별시 광진구 군자동 27-1,서울특별시 광진구 능동로23길 36,37.5532040640368,127.075801281793
2017,영업중,0,0,0,20120102,공안과병원,서울특별시 강동구 성내동 24-1,서울특별시 강동구 풍성로37길 45,37.53391594419861,127.12602819415001
2017,영업중,0,0,0,20120125,의료법인 씨티의료재단 씨티병원,서울특별시 구로구 오류동 44-1,서울특별시 구로구 경인로 195-1,37.4953020342757,126.842456078593
2017,영업중,0,0,0,20120227,광혜병원,서울특별시 강남구 대치동 995,서울특별시 강남구 영동대로 324,37.5031803990936,127.066226226659
2017,영업중,0,0,0,20120312,로하스은평효요양병원,서울특별시 은평구 구산동 1-19,서울특별시 은평구 연서로 137,37.6114396805213,126.916849322051
2017,영업중,0,0,0,20120312,올림픽병원,서울특별시 송파구 석촌동 14,서울특별시 송파구 삼학사로 70,37.50349509628129,127.09725588689699
2017,영업중,0,0,0,20120316,강동연세병원,서울특별시 강동구 천호동 315,서울특별시 강동구 올림픽로 746,37.54767219586721,127.126944607479
2017,영업중,0,0,0,20120430,투데이치과병원,서울특별시 강남구 역삼동 736,서울특별시 강남구 테헤란로 138,37.49963321262621,127.034244846247
2017,영업중,0,0,0,20120430,우리들병원,서울특별시 강서구 과해동 676,서울특별시 강서구 하늘길 76,37.561798230316704,126.79863322471701
2017,영업중,0,0,0,20120516,이지앤성형외과병원,서울특별시 강남구 신사동 597,서울특별시 강남구 논현로164길 14,37.523452351447,127.029202215695
2017,영업중,0,0,0,20120516,로이병원,서울특별시 종로구 평창동 158-1,서울특별시 종로구 평창문화로 75,37.606809755411,126.96919131581801
2017,영업중,0,0,0,20120530,연세무척나은병원,서울특별시 광진구 능동 222-1,서울특별시 광진구 천호대로 566,37.5563304305372,127.080594407027
2017,영업중,0,0,0,20120605,목동연세요양병원,서울특별시 양천구 신정동 994-1,서울특별시 양천구 오목로 236,37.5258680629501,126.86369110955499
2017,영업중,0,0,0,20120614,금천수요양병원,서울특별시 금천구 독산동 899-1,서울특별시 금천구 남부순환로 1394,37.4799138690064,126.905625316758
2017,영업중,0,0,0,20120709,삼성미래여성병원,서울특별시 구로구 오류동 159,서울특별시 구로구 서해안로 2296,37.4912211175315,126.84040167387501
2017,영업중,0,0,0,20120720,방화병원,서울특별시 강서구 방화동 572-2,서울특별시 강서구 양천로 88,37.57339802654421,126.813535177276
2017,영업중,0,0,0,20120724,참포도나무병원,서울특별시 서초구 양재동 20-1,서울특별시 서초구 바우뫼로37길 56,37.480723312254,127.037988650392
2017,영업중,0,0,0,20120727,성모샘병원,서울특별시 도봉구 방학동 703,서울특별시 도봉구 방학로2길 82,37.666545845011,127.041027262379
2017,영업중,0,0,0,20120803,사랑플러스병원,서울특별시 강동구 명일동 345-1,서울특별시 강동구 양재대로 1594,37.5476642811101,127.143725887089
2017,영업중,0,0,0,20120803,에스엠씨요양병원,서울특별시 마포구 성산동 200,서울특별시 마포구 새터산길 9,37.565220051482896,126.90693936019501
2017,영업중,0,0,0,20120816,서울프라임병원,서울특별시 광진구 자양동 24-1,서울특별시 광진구 아차산로22길 14,37.5413199074279,127.064110498166
2017,영업중,0,0,0,20120824,하늘병원,서울특별시 동대문구 답십리동 492-1,서울특별시 동대문구 천호대로 313,37.565404935059,127.055258462766
2017,영업중,0,0,0,20120904,라온휴병원,서울특별시 양천구 신월동 550-1,서울특별시 양천구 신월로 160,37.5175052086875,126.84158402206499
2017,영업중,0,0,0,20120905,참튼튼병원,서울특별시 노원구 상계동 723,서울특별시 노원구 노해로 502,37.654441681129896,127.063664429158
2017,영업중,0,0,0,20120912,송파마음요양병원,서울특별시 송파구 마천동 32,서울특별시 송파구 마천로 238,37.499639186292704,127.14377170384701
2017,영업중,0,0,0,20120921,튼튼병원,서울특별시 강남구 청담동 71,서울특별시 강남구 학동로97길 30,37.521706882576105,127.055062574827
2017,영업중,0,0,0,20121010,참바른병원,서울특별시 강서구 등촌동 632,서울특별시 강서구 양천로 584,37.5560290799128,126.863413482805
2017,영업중,0,0,0,20121012,강북우리들병원,서울특별시 강북구 수유동 188-1,서울특별시 강북구 한천로 1083,37.6425430738596,127.02263637710699
2017,영업중,0,0,0,20121108,서울그린치과병원,서울특별시 양천구 신정동 1023-1,서울특별시 양천구 신월로36길 17,37.5201963417197,126.85862796438299
2017,영업중,0,0,0,20121213,학교법인대진교육재단 제인병원,서울특별시 성동구 송정동 81-1,서울특별시 성동구 광나루로 279,37.54841533641171,127.060781369878
2017,영업중,0,0,0,20121214,왕십리휴요양병원,서울특별시 동대문구 용두동 129-281,서울특별시 동대문구 무학로26길 58,37.573342721100396,127.034070271434
2017,영업중,0,0,0,20121226,성신고려요양병원,서울특별시 금천구 독산동 331-3,서울특별시 금천구 범안로17길 29-2,37.4679837324989,126.89378437082199
2017,영업중,0,0,0,20121228,포근한맘요양병원,서울특별시 도봉구 쌍문동 508-2,서울특별시 도봉구 삼양로 606,37.657076968728106,127.01380795327299
2017,영업중,0,0,0,20130104,재단법인자생의료재단노원자생한방병원,서울특별시 노원구 상계동 292-1,서울특별시 노원구 노해로 503-2,37.6553308901264,127.063734733586
2017,영업중,0,0,0,20130117,365엠씨(mc)병원,서울특별시 서초구 서초동 1657-1,서울특별시 서초구 서초중앙로 126,37.4929852116991,127.014094242411
2017,영업중,0,0,0,20130125,안강병원,서울특별시 강남구 역삼동 773,서울특별시 강남구 언주로71길 9,37.4973362772336,127.044253002483
2017,영업중,0,0,0,20130201,노원솔요양병원,서울특별시 노원구 중계동 160,서울특별시 노원구 덕릉로 692,37.6593658852553,127.07571125292101
2017,영업중,0,0,0,20130201,척편한병원,서울특별시 관악구 신림동 86-1,서울특별시 관악구 신림로58길 13,37.4826034116385,126.930631737496
2017,영업중,0,0,0,20130201,의료법인 한국암치료재단 헬스피아요양병원,서울특별시 강동구 천호동 357,서울특별시 강동구 올림픽로 684,37.54225898510221,127.12528161569901
2017,영업중,0,0,0,20130222,달려라병원,서울특별시 강동구 길동 318,서울특별시 강동구 천호대로 1165,37.53408270434,127.14092967867
2017,영업중,0,0,0,20130320,유디성신치과병원,서울특별시 강남구 삼성동 142,서울특별시 강남구 테헤란로63길 20,37.5065556601775,127.050366231758
2017,영업중,0,0,0,20130410,기쁨정원치과병원,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길 10,37.4880079041144,127.101824588957
2017,영업중,0,0,0,20130422,의료법인 우리아이들 의료재단 우리아이들병원,서울특별시 구로구 구로동 586-1,서울특별시 구로구 구로중앙로 174,37.5023566338335,126.881806462143
2017,영업중,0,0,0,20130530,소람한방병원,서울특별시 강남구 삼성동 115,서울특별시 강남구 봉은사로 458,37.5117556078725,127.04993906733999
2017,폐업,20170123,0,0,20130621,기운찬병원,서울특별시 중랑구 면목동 161-1,서울특별시 중랑구 동일로96길 10,37.5846686342076,127.08050718861999
2017,영업중,0,0,0,20130715,드림요양병원,서울특별시 송파구 가락동 57,서울특별시 송파구 송이로 111,37.4967090112609,127.122181740136
2017,영업중,0,0,0,20130717,네모치과병원,서울특별시 마포구 동교동 166-1,서울특별시 마포구 양화로 178,37.557518214524606,126.925125355625
2017,영업중,0,0,0,20130719,정요양병원,서울특별시 도봉구 쌍문동 707-13,서울특별시 도봉구 도봉로 639,37.6615392146656,127.041820914765
2017,영업중,0,0,0,20130801,의료법인덕수의료재단보라매요양병원,서울특별시 동작구 대방동 417-1,서울특별시 동작구 여의대방로 136,37.499203828069895,126.920678410692
2017,영업중,0,0,0,20130821,한그루치과병원,서울특별시 마포구 도화동 566,서울특별시 마포구 마포대로 78,37.54190630286829,126.949777323448
2017,영업중,0,0,0,20130903,선수촌병원,서울특별시 송파구 잠실동 175-7,서울특별시 송파구 올림픽로 76,37.5115623924522,127.079182534866
2017,영업중,0,0,0,20131001,아름제일병원,서울특별시 구로구 구로동 25,서울특별시 구로구 새말로 94,37.5054535680733,126.89043603736499
2017,영업중,0,0,0,20131002,조인트힐병원,서울특별시 관악구 신림동 726-1,서울특별시 관악구 난곡로 219,37.4739128590658,126.917347528127
2017,영업중,0,0,0,20131031,요나한방병원,서울특별시 강남구 도곡동 909-3,서울특별시 강남구 남부순환로 2645,37.4855953275354,127.039105045366
2017,영업중,0,0,0,20131107,한강수병원,서울특별시 영등포구 양평동1가 28-1,서울특별시 영등포구 양평동1가 선유동1로 3,37.522496706271795,126.891271118706
2017,영업중,0,0,0,20131114,강남제이에스병원,서울특별시 강남구 논현동 90,서울특별시 강남구 언주로133길 7,37.5161839357521,127.034622928586
2017,영업중,0,0,0,20131206,그랜드성형외과병원,서울특별시 강남구 신사동 514,서울특별시 강남구 강남대로152길 18,37.5173228287698,127.02095652913799
2017,영업중,0,0,0,20131220,이솝한방병원,서울특별시 강남구 대치동 651,서울특별시 강남구 남부순환로 2909,37.4921991473979,127.05735741534599
2017,영업중,0,0,0,20131224,팔팔병원,서울특별시 중랑구 면목동 180-1,서울특별시 중랑구 동일로 679,37.5909395854223,127.079698107747
2017,영업중,0,0,0,20140103,송파미소병원,서울특별시 송파구 거여동 37,서울특별시 송파구 오금로 513,37.4932218343694,127.14585691348302
2017,영업중,0,0,0,20140109,장덕한방병원,서울특별시 서초구 서초동 1603-1,서울특별시 서초구 서초중앙로 42,37.485753116621396,127.016073254792
2017,영업중,0,0,0,20140204,한국보훈복지의료공단 보훈요양병원,서울특별시 강동구 둔촌동 6-2,서울특별시 강동구 동남로 625,37.5296890210811,127.147692316034
2017,영업중,0,0,0,20140206,(本)본브릿지병원,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길 120,37.5188761347037,127.099256053024
2017,영업중,0,0,0,20140307,한국효요양병원,서울특별시 은평구 응암동 96-1,서울특별시 은평구 은평로 170,37.601196444726895,126.926876759917
2017,영업중,0,0,0,20140331,의료법인참예원의료재단강남구립행복요양병원,서울특별시 강남구 세곡동 521,서울특별시 강남구 헌릉로590길 60,37.4611351233277,127.10333697771699
2017,영업중,0,0,0,20140404,희망요양병원,서울특별시 노원구 상계동 387-10,서울특별시 노원구 상계로 146,37.65837175726129,127.07073503021799
2017,영업중,0,0,0,20140411,새미래요양병원,서울특별시 강서구 화곡동 786-1,서울특별시 강서구 곰달래로60가길 23,37.5300519955141,126.861876794996
2017,영업중,0,0,0,20140415,더사랑요양병원,서울특별시 송파구 마천동 26,서울특별시 송파구 성내천로21길 21,37.50083329009321,127.14357650727
2017,영업중,0,0,0,20140421,채원자연통합병원,서울특별시 강동구 성내동 548,서울특별시 강동구 성내로 58,37.5280286290068,127.126199592029
2017,영업중,0,0,0,20140428,빠른병원,서울특별시 송파구 송파동 20,서울특별시 송파구 백제고분로 393,37.50672179956779,127.108908209556
2017,영업중,0,0,0,20140513,이건목원리한방병원,서울특별시 서초구 방배동 765-1,서울특별시 서초구 방배중앙로27길 47,37.4951234145566,126.983120247388
2017,영업중,0,0,0,20140520,강동모커리한방병원,서울특별시 강동구 천호동 51-1,서울특별시 강동구 양재대로121길 7,37.5422937795148,127.141060774811
2017,영업중,0,0,0,20140521,브레인요양병원,서울특별시 동대문구 장안동 311-5,서울특별시 동대문구 장한로32길 7,37.5754683651556,127.072583199269
2017,영업중,0,0,0,20140526,연세사랑모아여성병원,서울특별시 구로구 고척동 191-1,서울특별시 구로구 중앙로 100,37.506328329139706,126.86059774326901
2017,영업중,0,0,0,20140612,목동현대요양병원,서울특별시 구로구 고척동 176-3,서울특별시 구로구 중앙로 91,37.5055542396739,126.86042374051901
2017,영업중,0,0,0,20140617,연세건우병원,서울특별시 관악구 봉천동 869-1,서울특별시 관악구 남부순환로 1812,37.4811103777425,126.95129793358801
2017,영업중,0,0,0,20140818,새롬한방병원,서울특별시 영등포구 대림동 603-2,서울특별시 영등포구 대방천로 28,37.5058725510208,126.89678290771201
2017,영업중,0,0,0,20140905,강남수요양병원,서울특별시 관악구 신림동 1421-1,서울특별시 관악구 신림로66길 42,37.485570566037104,126.93202765793998
2017,영업중,0,0,0,20140912,리더스병원,서울특별시 강동구 성내동 13-9,서울특별시 강동구 천호대로 1044,37.536947620403296,127.127728585548
2017,영업중,0,0,0,20141017,대명요양병원,서울특별시 영등포구 양평동4가 68-1,서울특별시 영등포구 양평동4가 양평로 99,37.536480275746605,126.896072896362
2017,영업중,0,0,0,20141022,성북웰니스요양병원,서울특별시 성북구 보문동4가 18,서울특별시 성북구 보문동4가 보문로 86,37.5829969669942,127.020950605483
2017,영업중,0,0,0,20141028,남기세병원,서울특별시 강동구 길동 459,서울특별시 강동구 천호대로177길 10,37.534929883818,127.13757210703899
2017,영업중,0,0,0,20141117,연세미래엔미소치과병원,서울특별시 강동구 상일동 501,서울특별시 강동구 상일로10길 36,37.5507439647875,127.174072613755
2017,영업중,0,0,0,20141117,케이치과병원,서울특별시 송파구 신천동 11-7,서울특별시 송파구 올림픽로 319,37.5156506300922,127.105464524219
2017,영업중,0,0,0,20141121,서울좋은병원,서울특별시 강북구 미아동 228-44,서울특별시 강북구 도봉로24길 16-8,37.6192940900078,127.030056821588
2017,영업중,0,0,0,20141127,마인드웰병원,서울특별시 중랑구 망우동 489-9,서울특별시 중랑구 망우로 403,37.5994282273997,127.096891559311
2017,영업중,0,0,0,20150113,심정병원,서울특별시 관악구 신림동 527-13,서울특별시 관악구 난곡로66길 14,37.482548786786296,126.915466827139
2017,영업중,0,0,0,20150121,서울석병원,서울특별시 송파구 가락동 122,서울특별시 송파구 송이로 136,37.494493629934,127.123231995157
2017,영업중,0,0,0,20150126,제이여성병원,서울특별시 서대문구 홍제동 251,서울특별시 서대문구 통일로 442-11,37.588679533299896,126.9452458779
2017,영업중,0,0,0,20150212,초록나무요양병원,서울특별시 영등포구 대림동 681,서울특별시 영등포구 가마산로 368,37.501226231573895,126.89931844350401
2017,영업중,0,0,0,20150217,관악서울대학교치과병원,서울특별시 관악구 신림동 산 56-1,,37.453348044590896,126.95713913125601
2017,영업중,0,0,0,20150311,강서수한방병원,서울특별시 강서구 화곡동 938-1,서울특별시 강서구 곰달래로 66,37.5299789774774,126.84007668978501
2017,영업중,0,0,0,20150313,새마음요양병원,서울특별시 성북구 정릉동 16,서울특별시 성북구 동소문로 215,37.6014738961842,127.02168312898199
2017,영업중,0,0,0,20150313,신촌다인치과병원,서울특별시 마포구 노고산동 57-1,서울특별시 마포구 신촌로 94,37.5551098144974,126.935955524704
2017,영업중,0,0,0,20150316,멘토스병원,서울특별시 동대문구 답십리동 2-17,서울특별시 동대문구 한천로 67,37.5676717660879,127.06271417557801
2017,영업중,0,0,0,20150421,재단법인자생의료재단잠실자생한방병원,서울특별시 송파구 방이동 22,서울특별시 송파구 올림픽로 336,37.5153887429438,127.107433506133
2017,영업중,0,0,0,20150512,기분좋은한방병원,서울특별시 동작구 신대방동 358-3,서울특별시 동작구 여의대방로22길 98,37.497720453028606,126.92537459731899
2017,영업중,0,0,0,20150623,염창환병원,서울특별시 서초구 서초동 1694-1,서울특별시 서초구 서초중앙로 154,37.4953765348702,127.013534754646
2017,영업중,0,0,0,20150625,청담병원,서울특별시 강남구 청담동 15,서울특별시 강남구 도산대로70길 43,37.52061349969421,127.04493366395
2017,영업중,0,0,0,20150701,잎사귀치과병원,서울특별시 서대문구 창천동 53-47,서울특별시 서대문구 연세로5길 26,37.5565618939388,126.935409272306
2017,영업중,0,0,0,20150713,라이브치과병원,서울특별시 강남구 역삼동 604-1,서울특별시 강남구 논현로105길 48,37.5055863137171,127.030240883616
2017,영업중,0,0,0,20150716,노원 바로유 한방병원,서울특별시 노원구 상계동 366-1,서울특별시 노원구 노원로 466,37.657992130332296,127.06598205202499
2017,영업중,0,0,0,20150720,담소유병원,서울특별시 강남구 논현동 210,서울특별시 강남구 학동로 234,37.5148252571502,127.03458064615101
2017,영업중,0,0,0,20150724,강남초이스정형외과병원,서울특별시 강남구 역삼동 705,서울특별시 강남구 테헤란로51길 10,37.5047497510319,127.046961610063
2017,영업중,0,0,0,20150811,가자연세병원,서울특별시 서대문구 남가좌동 102-54,서울특별시 서대문구 모래내로13길 9-8,37.5693798408249,126.916434694951
2017,영업중,0,0,0,20150813,베이직병원,서울특별시 도봉구 쌍문동 508-1,서울특별시 도봉구 삼양로 610,37.6574154180067,127.013986144114
2017,영업중,0,0,0,20150911,서울에이스요양병원,서울특별시 동대문구 용두동 36-1,서울특별시 동대문구 천호대로 128,37.573884857199005,127.037630223732
2017,영업중,0,0,0,20151119,닥터김앤박요양병원,서울특별시 영등포구 영등포동8가 68,서울특별시 영등포구 영등포동8가 영중로 133,37.528312301203606,126.905344597881
2017,영업중,0,0,0,20151124,지앤지병원,서울특별시 강남구 삼성동 90,서울특별시 강남구 영동대로 632,37.5167528663642,127.059395873875
2017,영업중,0,0,0,20151127,새길병원,서울특별시 영등포구 영등포동6가 8-1,서울특별시 영등포구 영등포동6가 영중로 61,37.5218163439145,126.90455799017599
2017,영업중,0,0,0,20151202,서울바른세상병원,서울특별시 금천구 독산동 288-1,서울특별시 금천구 시흥대로 421,37.471162216939604,126.897673611761
2017,영업중,0,0,0,20151214,서울바른병원,서울특별시 영등포구 신길동 505,서울특별시 영등포구 여의대방로 145,37.5002979610976,126.919995700836
2017,영업중,0,0,0,20151214,세바른병원,서울특별시 서초구 서초동 1600-10,서울특별시 서초구 서초중앙로 47,37.4859522940643,127.01534116721001
2017,영업중,0,0,0,20151223,한성한방병원,서울특별시 강남구 논현동 192-5,서울특별시 강남구 논현로 609,37.5080139732979,127.033183828219
2017,영업중,0,0,0,20160107,21C메트로한방병원,서울특별시 은평구 신사동 8-1,서울특별시 은평구 갈현로2길 6,37.6003366475219,126.910877000331
2017,영업중,0,0,0,20160121,의료법인 성누가의료재단 성누가병원,서울특별시 은평구 불광동 281-7,서울특별시 은평구 불광로 54,37.6118065232483,126.931569233771
2017,영업중,0,0,0,20160127,올바른서울병원,서울특별시 강동구 천호동 51-1,서울특별시 강동구 양재대로121길 7,37.5422937795148,127.141060774811
2017,영업중,0,0,0,20160128,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),서울특별시 성북구 안암동5가 126-1,서울특별시 성북구 안암동2가 고려대로17길 27,37.5871351762836,127.02695943284
2017,영업중,0,0,0,20160216,시온요양병원,서울특별시 성동구 용답동 235-1,서울특별시 성동구 천호대로 430,37.560810633889,127.06652877284
2017,영업중,0,0,0,20160310,강북연세병원,서울특별시 노원구 공릉동 617-1,서울특별시 노원구 동일로 1004,37.619789365286714,127.075251254202
2017,영업중,0,0,0,20160311,의료법인 참예원의료재단 서초참요양병원,서울특별시 서초구 우면동 791,서울특별시 서초구 양재대로 54,37.459764489978596,127.025361036048
2017,영업중,0,0,0,20160315,의료법인 서울효천의료재단 에이치플러스요양병원,서울특별시 구로구 구로동 44,서울특별시 구로구 공원로8길 24,37.5030403523917,126.89078074773701
2017,영업중,0,0,0,20160323,푸르메재단 넥슨어린이재활병원,서울특별시 마포구 상암동 1738,서울특별시 마포구 월드컵북로 494,37.584650116407296,126.880536403353
2017,영업중,0,0,0,20160421,트리니티요양병원,서울특별시 강남구 삼성동 77,서울특별시 강남구 영동대로115길 5,37.515063000887295,127.059039755122
2017,영업중,0,0,0,20160429,솔빛한방병원,서울특별시 양천구 신월동 546-3,서울특별시 양천구 신월로9길 10,37.518194074749,126.83991955579
2017,영업중,0,0,0,20160502,연세본병원,서울특별시 중랑구 면목동 617-2,서울특별시 중랑구 면목로 310,37.579637749150294,127.087975429837
2017,영업중,0,0,0,20160602,효담요양병원,서울특별시 서대문구 홍은동 437-1,서울특별시 서대문구 통일로 544,37.5962557250461,126.93957470672301
2017,영업중,0,0,0,20160629,서울사랑요양병원,서울특별시 도봉구 쌍문동 503-1,서울특별시 도봉구 삼양로 586,37.6553604993852,127.013360026047
2017,영업중,0,0,0,20160630,강남센트럴요양병원,서울특별시 송파구 가락동 121,서울특별시 송파구 송이로 150,37.4934932878924,127.124202311784
2017,영업중,0,0,0,20160705,늘찬병원,서울특별시 중랑구 망우동 460-1,서울특별시 중랑구 봉우재로 234,37.5951238778294,127.098867887782
2017,영업중,0,0,0,20160708,광화문자생한방병원,서울특별시 중구 순화동 1-1,서울특별시 중구 통일로4길 30,37.5648686870402,126.969859174921
2017,영업중,0,0,0,20160823,더조은요양병원,서울특별시 노원구 월계동 50-1,서울특별시 노원구 화랑로 323,37.6148625187313,127.063601884793
2017,영업중,0,0,0,20160825,우리모두들치과병원,서울특별시 구로구 구로동 586-1,서울특별시 구로구 구로중앙로 174,37.5023566338335,126.881806462143
2017,영업중,0,0,0,20160913,참바로병원,서울특별시 중구 흥인동 86,서울특별시 중구 다산로 258,37.566024937546395,127.016618555152
2017,영업중,0,0,0,20160913,수사랑한방병원,서울특별시 은평구 불광동 483-1,서울특별시 은평구 통일로 908,37.624088528184295,126.92019028889999
2017,영업중,0,0,0,20160919,365강서수요양병원,서울특별시 강서구 방화동 769-26,서울특별시 강서구 양천로 31,37.57300585321821,126.807293823346
2017,영업중,0,0,0,20160922,유디치과병원,서울특별시 영등포구 여의도동 35,서울특별시 영등포구 국제금융로6길 26,37.5219294375861,126.926942823492
2017,폐업,20170701,0,0,20160923,강동제일병원,서울특별시 강동구 둔촌동 439-5,서울특별시 강동구 양재대로 1412,37.5320106423867,127.138322977422
2017,영업중,0,0,0,20160923,대한민국요양병원,서울특별시 동대문구 장안동 313-1,서울특별시 동대문구 장한로28가길 129,37.578614080142,127.072683157696
2017,영업중,0,0,0,20161028,메디움강남요양병원,서울특별시 강남구 도곡동 949,서울특별시 강남구 강남대로 276,37.48802648596529,127.032816927458
2017,영업중,0,0,0,20161212,북서울요양병원,서울특별시 강북구 번동 461-68,서울특별시 강북구 한천로 1002,37.6381357391812,127.03001831604999
2017,영업중,0,0,0,20161222,혜민안과병원,서울특별시 송파구 가락동 112,서울특별시 송파구 중대로 134,37.494400777735,127.122866771918
2017,영업중,0,0,0,20170103,자닮인요양병원,서울특별시 송파구 가락동 48-1,서울특별시 송파구 오금로36길 70-5,37.498552126957,127.120710602518
2017,영업중,0,0,0,20170106,서울동인병원,서울특별시 성동구 하왕십리동 1070-3,서울특별시 성동구 왕십리로 382,37.5651110298585,127.028020338832
2017,영업중,0,0,0,20170111,에이스한방병원,서울특별시 강서구 등촌동 700,서울특별시 강서구 공항대로41길 34,37.5592889848821,126.84570543818
2017,영업중,0,0,0,20170113,면력한방병원,서울특별시 강서구 마곡동 731-7,서울특별시 강서구 방화대로34길 55,37.5702490799429,126.819271412903
2017,영업중,0,0,0,20170131,민트병원,서울특별시 송파구 문정동 383-2,서울특별시 송파구 정의로 30,37.4817679189959,127.11546265568899
2017,영업중,0,0,0,20170320,서울현대요양병원,서울특별시 강동구 천호동 357,서울특별시 강동구 올림픽로 684,37.5422770423476,127.125298756531
2017,영업중,0,0,0,20170329,소우주요양병원,서울특별시 강남구 개포동 1230,서울특별시 강남구 논현로16길 11,37.4765622817631,127.047225809426
2017,영업중,0,0,0,20170331,더서울병원,서울특별시 성북구 동선동4가 53,서울특별시 성북구 동선동4가 아리랑로 16,37.594226411905495,127.01649354773001
2017,영업중,0,0,0,20170407,서재곤링커병원,서울특별시 송파구 송파동 135,서울특별시 송파구 백제고분로 426,37.508864902462,127.111612255123
2017,영업중,0,0,0,20170426,지혜병원,서울특별시 동대문구 장안동 464-1,서울특별시 동대문구 장한로 6,37.5618391857311,127.065403502393
2017,영업중,0,0,0,20170519,느루요양병원,서울특별시 강남구 신사동 587-16,서울특별시 강남구 도산대로 209,37.520504069511,127.029389973894
2017,영업중,0,0,0,20170531,큰사랑요양병원,서울특별시 강남구 개포동 1164,서울특별시 강남구 논현로2길 6,37.472039965782706,127.05120050226002
